objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
1.23767E+18,6162,301,3,133,254,6,258.2423556,64.04542237,24.91516,23.57709,22.82898,22.53083,22.47233,0.9544288,0.2860622,0.2065047,0.2236682,0.5874991
1.23767E+18,6162,301,3,133,257,6,258.2502107,64.04525222,25.33422,24.733,22.61198,23.49905,23.00366,0.8017499,0.56857,0.1708192,0.4552297,0.6096631
1.23767E+18,6162,301,3,133,258,6,258.2446004,64.04666358,24.4812,24.83699,23.04619,23.98813,22.8334,0.9485267,0.5588511,0.2332813,0.5366713,0.5823789
1.23767E+18,6162,301,3,133,260,6,258.2592938,64.05390521,22.65846,25.11438,24.80202,24.3618,22.82689,0.3345262,0.7303652,0.7423503,0.6887389,0.6355737
1.23767E+18,6162,301,3,133,261,6,258.2580183,64.04031761,24.18998,23.51519,23.66627,23.17558,23.78822,0.8884416,0.2545626,0.3651404,0.3411165,0.3902216
1.23767E+18,6162,301,3,133,264,3,258.2533175,64.04447721,25.36066,25.04105,23.14256,24.34968,23.6718,1.028344,0.7558453,0.3772754,0.833116,0.6344059
1.23767E+18,6162,301,3,133,268,6,258.2592283,64.04546376,24.50377,24.95757,23.58631,24.35919,23.35111,0.9703328,0.5868824,0.3633237,0.5872604,0.5541561
1.23767E+18,6162,301,3,133,355,3,257.9512291,64.07522609,20.18806,18.21236,17.2866,16.87274,16.55939,0.1049197,0.008988601,0.006275507,0.006211901,0.0151629
1.23767E+18,6162,301,3,133,358,6,257.95758,64.06394019,19.61759,17.42114,16.47554,16.07855,15.86781,0.03260608,0.004705849,0.004320217,0.004401507,0.006574431
1.23767E+18,6162,301,3,133,359,3,257.9604896,64.06504678,25.40786,23.80441,22.8472,21.99453,21.66218,0.8603573,0.3677255,0.2336454,0.1602,0.4275117
1.23767E+18,6162,301,3,133,361,6,257.9510094,64.08439163,20.4866,19.59647,19.28614,19.21669,19.23363,0.05775097,0.01280694,0.01238538,0.01492517,0.04755221
1.23767E+18,6162,301,3,133,388,6,257.9768481,64.0437368,22.497,20.22777,18.73425,17.7197,17.16199,0.275869,0.01914466,0.009223429,0.006813725,0.01188358
1.23767E+18,6162,301,3,133,389,6,257.9768207,64.04529758,24.58881,23.43118,21.72846,20.7134,20.10045,0.9858896,0.2400162,0.07470194,0.04559828,0.09783351
1.23767E+18,6162,301,3,133,390,6,257.9737795,64.04452271,24.54897,22.70299,21.29308,20.87774,20.49418,0.9374407,0.1282369,0.0511534,0.05073544,0.1328037
1.23767E+18,6162,301,3,133,391,3,257.9794185,64.04483123,23.86957,21.9728,21.31262,21.00667,21.10358,0.833721,0.07561948,0.05818966,0.0652052,0.2538374
1.23767E+18,6162,301,3,133,401,6,257.9866079,64.03910125,22.10221,19.53725,18.09682,16.89763,16.27402,0.1996719,0.01243352,0.006827736,0.005148238,0.007717614
1.23767E+18,6162,301,3,133,404,3,257.9904795,64.05571962,19.5834,17.60507,16.65731,16.22211,15.8844,0.05116335,0.005559822,0.004095064,0.004005413,0.008104418
1.23767E+18,6162,301,3,133,405,6,257.9927342,64.05806754,24.69809,23.3306,22.12382,20.66837,19.98721,1.01355,0.2338382,0.1119704,0.04647963,0.09657086
1.23767E+18,6162,301,3,133,417,6,258.0040409,64.03631544,20.629,18.70616,18.0143,17.77182,17.63082,0.06429682,0.008003436,0.006659362,0.007045145,0.01565267
1.23767E+18,6162,301,3,133,418,3,258.0040947,64.03786061,19.46458,17.47298,16.59492,16.19074,15.90661,0.05098052,0.005437127,0.004109875,0.004042025,0.008690077
1.23767E+18,6162,301,3,133,419,3,258.0105425,64.03483248,23.93436,21.741,21.20392,20.95167,21.23219,1.112067,0.0772959,0.06906898,0.080569,0.382354
1.23767E+18,6162,301,3,133,526,3,258.1269464,64.01659921,19.72195,17.61121,16.67022,16.24324,15.90662,0.05979035,0.00570106,0.004174533,0.00408345,0.008411563
1.23767E+18,6162,301,3,133,527,6,258.1337768,64.0181681,23.71356,21.22105,19.82475,18.82256,18.26983,0.704189,0.03929257,0.01761544,0.01186544,0.02394958
1.23767E+18,6162,301,3,133,542,6,258.1580249,64.01237265,20.89301,18.94666,18.13359,17.84187,17.69721,0.07741031,0.008999574,0.006937822,0.007160288,0.01629377
1.23767E+18,6162,301,3,133,545,6,258.1580866,64.02071086,21.18558,18.47593,17.40059,17.03278,16.85334,0.09702896,0.007156249,0.005271476,0.005342185,0.01010194
1.23767E+18,6162,301,3,133,546,6,258.1571119,64.0217303,24.56604,22.78416,21.51099,20.25487,19.60528,0.9668527,0.1588472,0.06928524,0.03524838,0.06776112
1.23767E+18,6162,301,3,133,582,6,258.224677,64.02040117,23.64437,20.45342,19.24735,18.712,18.39931,0.6714485,0.02285427,0.01256285,0.0112742,0.02656515
1.23767E+18,6162,301,3,133,589,3,258.2308472,64.02925421,20.3767,18.22534,17.31107,16.87687,16.56919,0.09316786,0.007786783,0.005579783,0.005419866,0.012306
1.23767E+18,6162,301,3,133,590,3,258.2390098,64.02967688,21.31225,19.38528,18.4445,18.03774,17.75412,0.1661039,0.01445024,0.009687721,0.009499732,0.02458592
1.23767E+18,6162,301,3,133,591,3,258.230951,64.03240904,19.74761,18.29159,17.63881,17.27,17.15743,0.07632028,0.009322797,0.007875268,0.008122045,0.02589245
1.23767E+18,6162,301,3,133,592,6,258.2289787,64.03271032,24.63464,25.11432,24.8019,21.22017,19.5994,0.9323701,0.646198,0.6571039,0.06998296,0.06590923
1.23767E+18,6162,301,3,133,593,3,258.2246008,64.02814183,24.01049,23.49932,21.791,21.30261,21.24002,0.8624424,0.2591223,0.08238399,0.07539515,0.2712945
1.23767E+18,6162,301,3,133,594,3,258.2452911,64.03114678,24.2097,23.142,22.17826,21.25017,20.58163,1.125376,0.2322977,0.1437594,0.09083264,0.1979636
1.23767E+18,6162,301,3,133,595,6,258.2280404,64.02813518,23.56591,23.31743,22.14779,22.17809,21.33999,0.6659756,0.2268495,0.1123767,0.1606404,0.296134
1.23767E+18,6162,301,3,133,651,6,257.9465121,64.07100859,24.02435,21.23612,19.81874,18.59133,17.95748,0.8105198,0.03862411,0.01726038,0.01036803,0.01908357
1.23767E+18,6162,301,3,133,659,6,257.9958154,64.03985739,22.49612,20.33315,18.9039,18.16445,17.77145,0.2762849,0.02048617,0.01004645,0.008311192,0.01694378
1.23767E+18,6162,301,3,133,669,3,258.0922128,64.01364234,21.43802,19.98661,19.13112,18.7244,18.44383,0.1791789,0.02103659,0.0147798,0.01487533,0.04144739
1.23767E+18,6162,301,3,133,670,3,258.0997159,64.01525531,21.90188,19.85198,19.02712,18.64754,18.3827,0.2753024,0.02031186,0.01447096,0.01471724,0.04097826
1.23767E+18,6162,301,3,133,684,6,258.1975466,64.02403865,25.1896,20.91968,19.85649,19.41751,19.21352,0.803211,0.0311577,0.01800675,0.01703465,0.04776515
1.23767E+18,6162,301,3,133,685,3,258.1992724,64.02319352,22.76692,22.37018,21.22663,20.83485,20.54081,0.448052,0.1234384,0.06542602,0.06586383,0.1962155
1.23767E+18,6162,301,3,133,713,6,257.9481747,64.09833015,22.16784,20.91247,20.49267,20.43495,20.33537,0.2121928,0.03025237,0.02732161,0.03509053,0.1167514
1.23767E+18,6162,301,3,133,721,3,258.1123223,64.01636486,21.26118,20.13196,19.24244,18.9211,18.77787,0.189368,0.02839591,0.01914074,0.02048206,0.06604514
1.23767E+18,6162,301,3,133,722,3,258.111495,64.01400281,21.24661,19.5519,19.15866,18.91629,18.96049,0.2604698,0.02270457,0.0239827,0.02848932,0.1197577
1.23767E+18,6162,301,3,133,729,6,258.1510353,64.0114657,21.13178,20.85156,21.01159,20.84728,20.79981,0.09227104,0.02939882,0.04127486,0.04907264,0.1738495
1.23767E+18,6162,301,3,133,740,3,258.1761321,64.02471661,21.27813,20.40886,19.82226,19.4553,19.36285,0.1163589,0.02329677,0.01919075,0.01945638,0.06298552
1.23767E+18,6162,301,3,133,741,6,258.1747963,64.0261203,22.63043,21.28625,21.00083,20.93926,21.36329,0.3084382,0.04087487,0.04116819,0.05272607,0.27654
1.23767E+18,6162,301,3,133,746,6,258.1946689,64.01906795,21.94712,21.09042,20.71451,20.55285,20.43559,0.180191,0.03553805,0.0335178,0.039668,0.1331669
1.23767E+18,6162,301,3,133,854,6,257.9403748,64.09410417,25.74529,23.05599,21.8484,20.38639,19.62508,0.6267309,0.1760455,0.08359686,0.03555684,0.06879815
1.23767E+18,6162,301,3,133,866,3,257.9427053,64.0983075,22.1704,21.38681,20.71428,20.39159,20.20568,0.3520426,0.06681301,0.05429658,0.06007591,0.1996042
1.23767E+18,6162,301,3,133,870,3,257.9485412,64.08888127,24.40982,22.74787,22.6582,22.21703,22.654,1.026787,0.1434274,0.1805547,0.1808718,0.6277003
1.23767E+18,6162,301,3,133,876,3,257.9637451,64.06192449,23.19567,21.97393,21.53337,21.1382,21.20421,0.7228406,0.0995964,0.09874546,0.1009941,0.4014702
1.23767E+18,6162,301,3,133,877,3,257.9610493,64.06825114,22.9024,22.94731,22.53045,22.20288,21.24742,0.4725225,0.1879688,0.1827151,0.2023232,0.3267244
1.23767E+18,6162,301,3,133,878,3,257.9668969,64.06000604,25.86938,22.11708,21.48297,21.15517,20.74003,0.6870596,0.09579375,0.07731403,0.08455522,0.2239141
1.23767E+18,6162,301,3,133,879,3,257.9536622,64.09452599,22.14755,21.2966,21.3063,20.86719,20.7499,0.2142327,0.04126921,0.05324133,0.05170605,0.1741128
1.23767E+18,6162,301,3,133,884,3,257.9621054,64.08103336,23.06771,20.73041,19.89489,19.4288,19.31931,0.7554143,0.03861462,0.02746782,0.02674567,0.09163846
1.23767E+18,6162,301,3,133,886,3,257.9585263,64.09324149,24.73181,22.1786,21.43059,21.09485,20.94256,1.385338,0.1126227,0.08411343,0.09303889,0.3072803
1.23767E+18,6162,301,3,133,888,3,257.9682838,64.07267721,22.33016,21.60566,20.88655,20.70206,21.08976,0.2855516,0.05943101,0.0441471,0.05370503,0.2805527
1.23767E+18,6162,301,3,133,889,3,257.9664437,64.07418392,23.58291,22.85094,22.05403,21.77526,21.73729,1.034693,0.2239015,0.1591755,0.1823386,0.6222785
1.23767E+18,6162,301,3,133,890,3,257.9700857,64.07178946,24.71303,23.85541,24.77151,22.36553,21.7313,1.044806,0.3580641,0.6394157,0.2025243,0.4120433
1.23767E+18,6162,301,3,133,891,3,257.9694398,64.07444269,23.57806,25.47426,25.22936,24.58683,20.55236,0.9351045,0.7461508,0.7969326,0.8289247,0.2108091
1.23767E+18,6162,301,3,133,893,3,257.9588839,64.10107177,22.62475,22.24431,22.08127,21.35546,20.65862,0.4914996,0.1327359,0.1630229,0.1266518,0.2669265
1.23767E+18,6162,301,3,133,894,3,257.96517,64.08646526,24.68334,22.94215,22.10258,21.28657,22.32474,1.039102,0.169127,0.1117358,0.07965988,0.568529
1.23767E+18,6162,301,3,133,899,3,257.9790974,64.05764415,22.12053,20.62319,19.3319,18.67648,18.24969,0.4397443,0.04603175,0.04609513,0.01864434,0.04710815
1.23767E+18,6162,301,3,133,904,3,257.9668508,64.09863167,27.07507,21.11572,20.31,19.84417,19.69878,0.3872851,0.06051505,0.04346986,0.0422923,0.1570999
1.23767E+18,6162,301,3,133,907,3,257.9758157,64.08321375,22.75017,21.73581,20.7178,20.47548,20.05622,0.4793751,0.07641627,0.04572546,0.05327632,0.1533719
1.23767E+18,6162,301,3,133,909,3,257.9714717,64.09698532,26.26519,21.46242,20.5879,20.22913,19.85089,1.06785,0.1064616,0.07213515,0.0782611,0.2205615
1.23767E+18,6162,301,3,133,931,3,258.0206698,64.02478815,22.58452,22.81033,22.44865,21.74888,21.52658,0.3471549,0.1622296,0.1632389,0.1287832,0.3801148
1.23767E+18,6162,301,3,133,941,6,258.0291235,64.02622335,23.35376,22.88629,23.67719,22.9444,22.7074,0.5955335,0.1628807,0.4046533,0.3214906,0.6147506
1.23767E+18,6162,301,3,133,946,3,258.0330783,64.03522075,21.85923,19.77766,19.04128,18.65609,18.35895,0.4581983,0.02864461,0.02213402,0.02302883,0.06657524
1.23767E+18,6162,301,3,133,950,6,258.0476124,64.02465512,22.56406,21.44176,21.033,20.87966,21.05927,0.3012545,0.04698709,0.04315116,0.05285403,0.2239918
1.23767E+18,6162,301,3,133,951,3,258.044514,64.02381014,24.21522,24.81918,23.99231,21.15521,20.72695,1.144872,0.6700169,0.5742084,0.08125129,0.2110998
1.23767E+18,6162,301,3,133,952,3,258.0450117,64.02279574,24.043,21.60898,21.17647,20.86609,22.1865,1.720421,0.09658211,0.09572411,0.1088047,1.079218
1.23767E+18,6162,301,3,133,953,3,258.0402964,64.02371879,23.59158,22.79666,22.1545,22.00269,22.59521,0.8445142,0.1783433,0.141949,0.1800796,0.7537336
1.23767E+18,6162,301,3,133,1041,6,258.112581,64.02399608,23.47393,22.55207,22.79337,23.269,21.93766,0.5833911,0.1127003,0.1800561,0.3549913,0.4051302
1.23767E+18,6162,301,3,133,1045,6,258.1147315,64.0214442,22.71972,22.67576,21.75557,21.51928,21.59235,0.388423,0.1453025,0.09048779,0.1060352,0.4061483
1.23767E+18,6162,301,3,133,1053,3,258.1213381,64.01951101,24.41471,22.77526,22.37042,21.98519,22.21937,1.1086,0.1593545,0.1574604,0.16003,0.6032573
1.23767E+18,6162,301,3,133,1054,3,258.1245436,64.01364985,24.31353,21.79779,21.90203,21.66692,23.35337,2.270865,0.1354208,0.2151742,0.2597749,1.362576
1.23767E+18,6162,301,3,133,1056,3,258.1205752,64.02468914,23.23832,22.62497,21.48081,21.05922,21.21315,0.5979385,0.1414475,0.07302377,0.07266526,0.3083645
1.23767E+18,6162,301,3,133,1073,3,258.1347425,64.01275241,21.73393,21.90323,21.48855,21.50194,21.64354,0.3675852,0.1613168,0.1626438,0.2455455,1.024704
1.23767E+18,6162,301,3,133,1075,3,258.133563,64.02147795,24.91702,22.51821,21.71226,21.68708,21.4441,1.02852,0.1230813,0.08403365,0.1178117,0.3462118
1.23767E+18,6162,301,3,133,1076,3,258.1390906,64.01626173,22.89792,21.9271,20.5972,20.16033,19.86397,0.4416592,0.07637129,0.03441906,0.03359029,0.09632032
1.23767E+18,6162,301,3,133,1078,3,258.1383871,64.02026679,22.76306,21.88007,21.11572,20.79959,20.5133,0.485338,0.08742075,0.06465627,0.07070624,0.2116003
1.23767E+18,6162,301,3,133,1083,3,258.1421035,64.02316918,25.44123,22.45387,20.65438,20.08363,19.62875,0.9414737,0.1316129,0.03968653,0.03497611,0.08856863
1.23767E+18,6162,301,3,133,1094,3,258.1490126,64.0234854,23.53262,20.92158,20.07411,19.70825,19.54543,1.006394,0.04352073,0.03047289,0.03222676,0.129606
1.23767E+18,6162,301,3,133,1095,3,258.1491522,64.02118386,25.79946,21.21587,20.5251,20.26044,20.00577,0.7808723,0.04850145,0.03799697,0.04294507,0.1317464
1.23767E+18,6162,301,3,133,1096,6,258.1502008,64.01981977,24.31998,23.71085,22.82852,23.21313,22.41524,0.8994378,0.295392,0.1874549,0.3417697,0.5113079
1.23767E+18,6162,301,3,133,1100,3,258.1534578,64.01574013,22.64133,22.0068,21.49433,21.27301,21.57926,0.4939373,0.1114754,0.09935988,0.1190652,0.5702907
1.23767E+18,6162,301,3,133,1147,3,258.1911847,64.01678677,24.01781,21.68772,21.0706,20.73953,20.59382,1.081326,0.0691542,0.05748038,0.06220276,0.2090398
1.23767E+18,6162,301,3,133,1148,3,258.1880947,64.02513648,22.68569,21.33173,20.16008,19.71369,19.29245,0.4250353,0.0517115,0.02728003,0.02649738,0.06852365
1.23767E+18,6162,301,3,133,1154,3,258.1923701,64.02218658,24.65134,22.30169,22.13304,21.86728,21.42774,1.44446,0.1369925,0.1695337,0.1928828,0.4868169
1.23767E+18,6162,301,3,133,1171,3,258.1990411,64.02852849,23.88174,22.63793,21.66184,21.7793,21.34052,1.091968,0.1674309,0.1031024,0.1664065,0.4261217
1.23767E+18,6162,301,3,133,1172,3,258.2058051,64.01919988,22.10793,21.59494,20.72811,20.47817,19.89585,0.3064033,0.07461264,0.0509939,0.05891223,0.1380602
1.23767E+18,6162,301,3,133,1188,6,258.215345,64.0339303,23.98959,22.90815,21.18744,20.22226,19.6035,0.8702533,0.1614454,0.05076015,0.031909,0.07007699
1.23767E+18,6162,301,3,133,1192,3,258.2214501,64.03529592,23.5309,21.92869,21.25276,20.90942,20.93993,1.10926,0.1131802,0.08967201,0.09577285,0.3849937
1.23767E+18,6162,301,3,133,1339,3,257.9779722,64.04812207,23.65537,23.09334,22.0736,21.31656,20.84832,0.999985,0.2583018,0.1481065,0.1116943,0.2826881
1.23767E+18,6162,301,3,133,1341,3,257.9802375,64.06314395,24.48851,23.07043,22.11619,22.07095,21.38885,1.374814,0.2432822,0.1577491,0.2202829,0.4443312
1.23767E+18,6162,301,3,133,1350,6,258.0050415,64.04499159,25.51357,23.68574,22.56104,21.75242,21.55387,0.6688097,0.2855439,0.1468538,0.104433,0.3100723
1.23767E+18,6162,301,3,133,1363,3,258.0234945,64.03108411,23.54796,22.92546,22.06354,22.3798,22.12043,0.9485165,0.2301714,0.1514758,0.2904544,0.7351596
1.23767E+18,6162,301,3,133,1372,3,258.0351249,64.02556683,23.19458,22.29691,21.43508,21.04299,21.50302,0.9417543,0.1661629,0.1156907,0.1220766,0.6884321
1.23767E+18,6162,301,3,133,1376,3,258.0431054,64.01892519,24.57517,23.64101,22.57589,21.66671,21.51426,0.9777445,0.2871014,0.1584281,0.1037274,0.3222096
1.23767E+18,6162,301,3,133,1388,3,258.0533936,64.02251285,26.04377,23.18043,22.19344,22.40048,22.11641,0.5829229,0.2328455,0.1390963,0.239694,0.5963882
1.23767E+18,6162,301,3,133,1435,6,258.137373,64.02387214,25.32305,24.59568,21.96316,21.02435,20.6014,0.7841628,0.5243763,0.0933907,0.05914021,0.1541593
1.23767E+18,6162,301,3,133,1474,3,258.2205765,64.02606608,25.3719,22.84809,21.75117,21.63597,21.08758,1.080824,0.1989204,0.1109206,0.1453042,0.347268
1.23767E+18,6162,301,3,133,1480,6,258.2288758,64.02567979,25.40419,24.41829,22.15364,21.02161,20.32602,0.7173628,0.4650027,0.1061028,0.05626531,0.1189039
1.23767E+18,6162,301,3,133,1512,3,258.2662511,64.04009351,26.17606,22.79739,21.56688,21.08487,21.74842,0.9631792,0.2952488,0.145082,0.1386605,0.9189757
1.23767E+18,6162,301,3,133,1540,3,257.9662391,64.07592789,24.87245,24.8378,22.81205,21.32966,20.71094,1.048485,0.6141759,0.2122612,0.08591977,0.1898281
1.23767E+18,6162,301,3,133,1549,6,258.0269549,64.03545376,23.43417,23.98548,23.23593,22.04695,21.98231,0.6113661,0.3818296,0.2823995,0.1488723,0.4583823
1.23767E+18,6162,301,3,133,1550,6,258.0336897,64.027408,23.39661,23.5238,22.91568,22.35106,22.37938,0.5543334,0.2521456,0.1974368,0.1739685,0.4964427
1.23767E+18,6162,301,3,133,1572,3,258.1818917,64.02242169,23.47192,23.99991,22.7462,21.73748,20.85505,0.783647,0.4753571,0.2420898,0.1432135,0.2571341
1.23767E+18,6162,301,3,133,1596,3,258.0193,64.02830193,24.40295,24.57849,24.59832,24.57469,20.84985,1.024713,0.5618221,0.6388502,0.6295167,0.2071855
1.23767E+18,6162,301,3,133,1597,3,258.056383,64.02582379,25.26588,26.20419,25.27066,23.72898,20.54672,0.907446,0.4108264,0.6156571,0.5705925,0.1675236
1.23767E+18,6162,301,3,133,1609,3,258.0683096,64.01476405,25.15353,23.62165,22.52223,22.24104,21.26564,1.309309,0.4164971,0.3280782,0.2777395,0.4399018
1.23767E+18,6162,301,3,134,20,3,258.262789,64.05554869,20.09024,18.0917,17.11329,16.67266,16.3595,0.1222967,0.01025086,0.006834088,0.00662693,0.01657852
1.23767E+18,6162,301,3,134,21,3,258.2899287,64.05339468,21.11674,18.95763,18.00837,17.56436,17.26834,0.1312644,0.01040972,0.007143794,0.006870464,0.01628136
1.23767E+18,6162,301,3,134,22,6,258.2739495,64.04838642,24.16457,20.86038,19.55255,18.97167,18.68291,0.8577545,0.02994385,0.01485862,0.01285651,0.03287085
1.23767E+18,6162,301,3,134,24,3,258.2802521,64.06186446,21.95919,19.37753,18.44706,18.04372,17.75325,0.2694819,0.01335979,0.009081204,0.008965428,0.02323817
1.23767E+18,6162,301,3,134,25,6,258.2619597,64.05736559,22.55148,20.72492,19.88858,19.54046,19.30381,0.3039517,0.0306232,0.02053206,0.02032738,0.05706536
1.23767E+18,6162,301,3,134,43,3,258.2975651,64.05779417,23.53619,21.8471,21.18927,20.78209,21.40331,0.7961704,0.07738394,0.06187968,0.06201157,0.4036901
1.23767E+18,6162,301,3,134,48,3,258.2940888,64.05538863,24.04953,22.30708,21.58718,21.26746,20.98913,1.054214,0.113261,0.085702,0.09213695,0.2830405
1.23767E+18,6162,301,3,134,54,3,258.2856004,64.06006348,23.11493,21.47695,21.18051,21.03483,21.45658,0.6505677,0.06230724,0.06854351,0.1014704,0.474664
1.23767E+18,6162,301,3,134,62,6,258.2890388,64.05499774,24.17422,22.93112,22.45143,22.23587,21.89508,0.8737975,0.156423,0.138575,0.1582788,0.4203026
1.23767E+18,6162,301,3,134,64,3,258.2904218,64.05037673,24.71926,22.88486,22.26546,21.85769,22.72078,1.197883,0.1890289,0.1551414,0.1556108,0.7888935
1.23767E+18,6162,301,3,134,69,3,258.2765527,64.04961269,25.28303,23.12545,22.2289,21.89638,21.81867,1.111269,0.2531525,0.168965,0.1836148,0.6082923
1.23767E+18,6162,301,3,134,72,3,258.276055,64.05541036,25.30733,23.54739,23.70824,22.24792,22.3608,0.8761147,0.2935276,0.4425927,0.1909776,0.628306
1.23767E+18,6162,301,3,134,73,3,258.2800359,64.06389528,25.10644,23.08689,22.32255,22.93618,21.89096,1.109583,0.2281935,0.1669689,0.3901761,0.5733384
1.23767E+18,6162,301,3,134,77,6,258.2823338,64.04789097,24.50984,24.6434,22.93493,22.98838,22.60266,1.020517,0.5498545,0.226494,0.3224955,0.6175301
1.23767E+18,6162,301,3,134,80,6,258.2683152,64.05410286,23.90302,23.66955,22.92189,22.27919,21.18643,0.7729338,0.2849028,0.2072837,0.1669323,0.2523265
1.23767E+18,6162,301,3,134,81,6,258.2704517,64.05457613,25.80786,23.82773,23.42801,22.56922,21.0963,0.5537277,0.3246082,0.3149696,0.2156091,0.2381442
1.23767E+18,6162,301,3,134,82,6,258.2859432,64.05364342,24.42243,25.46808,24.50654,23.59699,21.0264,0.9818369,0.5585501,0.6027859,0.4784856,0.2391286
1.23767E+18,6162,301,3,134,84,6,258.2735105,64.05837024,25.3462,23.43073,24.66662,23.24558,22.47956,0.7466606,0.2379631,0.57652,0.3538091,0.5473039
1.23767E+18,6162,301,3,134,86,6,258.2804923,64.04821866,25.26186,23.31607,23.30852,22.56484,21.45371,0.8171176,0.223695,0.296769,0.2227584,0.327591
1.23767E+18,6162,301,3,134,87,6,258.2766909,64.05724507,24.24525,23.40005,23.66125,23.10353,22.02298,0.8894216,0.2304258,0.3681603,0.3197848,0.4587589
1.23767E+18,6162,301,3,134,93,6,258.2663858,64.04807262,24.44245,24.32388,24.22582,22.65898,21.87639,1.026398,0.4989003,0.591346,0.2582273,0.4740016
1.23767E+18,6162,301,3,134,116,6,258.2735059,64.03896263,17.95849,16.49462,15.96561,15.79138,15.71845,0.01273685,0.003673367,0.003852826,0.004205795,0.006094229
1.23767E+18,6162,301,3,134,343,3,258.2886422,64.09875271,21.58704,19.4149,18.59751,18.18556,17.9402,0.2285029,0.01482899,0.0108838,0.01083465,0.03042159
1.23767E+18,6162,301,3,134,344,3,258.2879986,64.10069729,24.08569,22.41106,21.80658,21.38638,21.91992,1.039489,0.1185357,0.09934626,0.09710886,0.5437549
1.23767E+18,6162,301,3,134,364,3,258.3134186,64.07329146,18.38933,16.30844,15.3737,14.94565,14.61354,0.03299727,0.003619564,0.002798713,0.002735283,0.005135565
1.23767E+18,6162,301,3,134,365,6,258.3082091,64.07212279,23.29251,20.25143,18.84185,18.20635,17.8671,0.5323107,0.0202368,0.01003189,0.00865998,0.01870896
1.23767E+18,6162,301,3,134,367,6,258.3073176,64.07692709,24.16922,20.60745,19.1358,18.33927,17.94133,0.8875368,0.02517046,0.01161377,0.009100592,0.01963847
1.23767E+18,6162,301,3,134,368,6,258.3139106,64.07974508,23.61405,21.68502,20.28144,19.22062,18.65534,0.6670146,0.05590444,0.02436722,0.01506744,0.0323078
1.23767E+18,6162,301,3,134,370,6,258.3090377,64.07509946,22.21758,20.88459,20.33843,21.24158,20.30041,0.2324331,0.03173073,0.02653608,0.07320063,0.1248825
1.23767E+18,6162,301,3,134,373,6,258.3060934,64.06912346,23.58731,22.9014,21.85079,21.36297,21.47578,0.6577245,0.1542773,0.08557908,0.07743927,0.3221867
1.23767E+18,6162,301,3,134,375,3,258.3064934,64.07833583,23.05933,22.27752,21.29252,20.85995,20.73643,0.5959874,0.1187045,0.07242213,0.0718938,0.2498795
1.23767E+18,6162,301,3,134,377,3,258.3018568,64.07171747,24.80624,23.84884,22.90122,21.78152,22.43463,0.9673797,0.339757,0.2151005,0.1142498,0.5745317
1.23767E+18,6162,301,3,134,384,6,258.305321,64.06725615,24.7344,23.30364,22.82126,22.86006,23.23069,0.988765,0.2243961,0.2042737,0.2921337,0.5775976
1.23767E+18,6162,301,3,134,387,6,258.3180826,64.08198081,23.42699,23.13642,23.00707,23.07423,22.03752,0.6585389,0.2057184,0.2538454,0.3627388,0.5277712
1.23767E+18,6162,301,3,134,395,3,258.3091334,64.0792901,24.95072,24.9858,24.39807,22.45248,22.05614,1.029283,0.6354221,0.6450737,0.2278341,0.5533276
1.23767E+18,6162,301,3,134,402,3,258.3097466,64.06775955,24.30581,24.83491,24.41493,23.17569,22.90185,1.05379,0.6410398,0.6541072,0.3991551,0.7073442
1.23767E+18,6162,301,3,134,663,3,258.2916528,64.06773148,21.16805,19.19336,18.3144,17.94212,17.62542,0.230367,0.01704398,0.01195623,0.01222722,0.03331416
1.23767E+18,6162,301,3,134,716,6,258.2866374,64.07637015,24.49369,21.51402,20.02524,19.09474,18.78364,0.9343209,0.04809057,0.02016442,0.01378426,0.03493789
1.23767E+18,6162,301,3,134,765,6,258.2830337,64.11742647,21.81837,21.62479,20.68453,20.29785,20.40095,0.1753977,0.056582,0.03541859,0.03535791,0.1459785
1.23767E+18,6162,301,3,134,766,3,258.300527,64.09755243,21.38943,20.99729,20.43956,20.30371,19.90435,0.1685334,0.04613732,0.04084884,0.05268016,0.1429886
1.23767E+18,6162,301,3,134,876,3,258.2744172,64.06582169,24.78171,22.81151,22.12686,21.58945,22.36671,1.041393,0.154223,0.1184321,0.105054,0.6054223
1.23767E+18,6162,301,3,134,878,3,258.2850352,64.0453291,22.08381,20.79255,20.46605,20.25104,20.25213,0.3334777,0.04167481,0.04566237,0.05521738,0.2152014
1.23767E+18,6162,301,3,134,888,3,258.2852276,64.06946158,22.99975,23.00875,21.33356,20.65449,20.19937,0.4408025,0.1759364,0.05834021,0.04542697,0.1189613
1.23767E+18,6162,301,3,134,891,3,258.2827085,64.08333236,24.32674,22.4018,20.69128,19.57538,19.116,1.825285,0.1831487,0.05992206,0.0331433,0.08526359
1.23767E+18,6162,301,3,134,898,3,258.2895612,64.07357496,23.98061,22.88304,21.84667,21.5081,21.23548,1.124241,0.2028616,0.1183056,0.1276347,0.3855655
1.23767E+18,6162,301,3,134,901,3,258.2968974,64.06928311,23.31212,22.17631,22.25373,21.44021,22.83553,1.213364,0.1767563,0.2778129,0.1956288,1.452115
1.23767E+18,6162,301,3,134,903,3,258.2968713,64.07392859,23.06349,21.08957,20.25302,19.93982,20.20621,1.664476,0.1091969,0.07813704,0.08682917,0.4444761
